,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.7118865548928781,-1.0490641642281306,-0.431205071292192,-4.159176189737464,-4.5531301076925885,2.8450147646633503,3.549645606753554,1.4869503264077988,-3.771055447271668,-0.9518542698646524,2.8490770563056476,-2.765122223332659,3.029601679236748,0.2247464128189911,3.40081539906393,-1.329055019754958,-1.5577200371261646,-2.5002274845629224,-1.3321255055193926,3.8606674370995435
1,-0.8297309057836042,-1.615452362549604,-0.5963599882759567,-4.148340786879658,-0.7411577564702192,2.212640000477828,-2.683892574160539,-3.1590469421307796,1.2461076623287628,3.779434830200115,1.4438304276414264,2.8706804513549313,-0.5368517480836132,-1.3669157147484268,1.1746487551887865,-0.9128202883315453,-1.137579134591582,-4.149859109710698,-3.2042711566911275,-0.7155701196198958
2,0.7614117584124838,-2.3761968216710705,-0.4553279051219903,1.0750470236652738,0.6536773013467236,1.7932666985749837,-3.9972371203097765,-0.7069887628542713,4.192769888965694,-2.5715798963734517,-4.808750138227046,1.1437922378280376,1.6036660400677274,4.999296654819412,2.418261611082876,-1.2571093907624755,2.8570030684385896,-3.425457003903989,3.24911239379119,-0.4961441813239853
3,3.480764384542221,-3.486290451382991,2.4409215770150725,-4.010948798844972,2.713394559594244,-4.719802576429791,-1.1842978398864554,4.858950464185968,-2.03568706902809,-0.36738539215187416,-4.3799294769501,-1.2389728959664712,-2.5618381048297048,-4.55996854938264,-1.477475058246911,-0.6215147504478953,4.877617158755514,4.2347777619992435,-2.429212848859188,-4.951508090209424
4,2.719930653782356,4.743390852559976,-4.398516309095958,-0.04014895797236839,-1.6301551103274123,-4.920128438965984,-3.6917449225751806,2.7463758623239514,-3.9925156726274604,1.4914027275321198,-3.0903457239688583,4.954318353122893,-3.42869731731371,1.1700503163294709,-1.024403200757038,-0.5100549079961798,0.6930574090001169,-0.8995699239644486,3.741257979627754,-3.315333086907816
5,-3.730835371713135,2.6739928654760536,-2.2005599598289303,-4.228928934905848,-0.43066902728108847,-3.467572547637544,2.851213643015945,1.9442811198333505,-3.724115648936772,-0.6622601350426844,-2.2274516127290855,0.27555456534377765,-1.261640470788846,-4.326404015333052,2.3286871164259857,-3.4557532083650666,-1.1339414506161916,-4.000449123773207,-0.29637837342049345,-0.4324797350223619
6,-0.7924770937817431,-4.259353495284785,0.8921566205649478,3.540258812736358,-1.6953732489636542,-3.6947668430337366,1.169800428976913,2.0830987892952564,4.316198102877966,2.2010890437741395,-4.40150777686243,-1.7308374392195347,-3.1600963954514585,-2.575682888571962,-1.5904064537153682,-1.7877876564347628,-4.787962052710481,1.304596775603061,3.190916982230757,-0.5361027858299172
7,1.538172377015119,2.226522580465521,3.5374231771021343,-0.8523196880293344,2.935198432616968,2.719674875610356,-2.294150680791147,3.263074711587695,-2.7291216205666577,-2.5703337345774155,-1.9321369303516702,3.7064783377519532,1.016582266884197,0.8190650904133214,-4.768994968117866,-0.954423124159022,0.21314978986938016,1.815375333344682,4.913398103683749,3.1861049331108617
8,3.563166171661349,-1.6816222901338698,-0.4591722139783405,-3.2708507095843697,1.165657189100859,1.9175871777750029,-0.6279355468389554,-2.786686789231606,-4.187346324384354,4.780760009825318,-4.5390651146750844,2.6653727939517537,0.17173724836969306,3.5918811306967324,3.924990514301715,-0.6347135745284662,0.34956393393108876,1.8665631504577913,-0.46381523238194333,1.7170026468968533
9,-4.754145839051024,0.8531681063816032,4.650084828430749,-2.607247061868926,1.9471312988564726,-2.498243046582851,-3.9886463181615506,4.965197106845965,-1.0031927664390352,-3.0766625532309577,-1.6283328571552627,-2.755586995318665,-0.29677394519921574,-0.4775173721313095,-3.1653551207019426,3.1891956786601963,-4.611284490396562,-3.811147500000698,2.0037530071517633,4.663337201187554
10,3.7862623556556123,-3.490253249072044,2.7342355233411997,-2.2259887729897554,0.09962174542979074,-4.184747002825216,1.3464874348241391,3.298504681949737,-1.7952804266207636,-1.4553479441262294,1.6251798341642303,-2.4416173742938865,-2.806292812472927,2.7973105547390418,-0.9304647640647277,-2.788711609065632,-3.664356284063376,-4.962020706964178,1.9959455504931887,0.4561900938371135
11,1.2063060980535791,-3.1846719379177224,0.9172872428628072,3.612897552113548,-1.0848261882585053,0.7376430740411841,-2.666200110568683,-0.0851860952043273,-0.2555687665928916,-3.331410203366356,1.8217314235950024,2.2193664879715405,3.8637297362525267,0.7022996696344288,-4.1671544066115365,0.08309625908847451,-3.423818106655494,4.244848834095659,0.7174824366131407,-2.6498592510429173
12,2.449322690572946,-1.88645286222886,0.6290300186925002,-4.2101123822127375,3.996641357231006,-2.294298074478651,4.941821440735886,-1.648747542194391,-4.275532883531915,3.3072972200432176,2.764681279200473,0.0020700141798704053,-2.058111698947492,-2.708045561662974,-3.8481701512430977,-0.250465155396161,-0.7516361544080832,0.29107541914724866,3.5085160164608116,-3.4464306747527162
